country,city,date,co,no2,o3,pm10,pm25,so2,year,month,day_of_week,quarter,season,covid_period,aqi_pm25,aqi_bucket
Indonesia,Jakarta,2021-11-03,,,,,33.0,,2021,11,Wednesday,4,Transition (Oct-Nov),COVID Era,94.95278969957081,Moderate
Indonesia,Jakarta,2021-11-04,,,,,37.0,,2021,11,Thursday,4,Transition (Oct-Nov),COVID Era,104.69346733668341,Unhealthy for Sensitive
Indonesia,Jakarta,2021-11-05,,,,,27.2,,2021,11,Friday,4,Transition (Oct-Nov),COVID Era,82.75536480686696,Moderate
Indonesia,Jakarta,2021-11-06,,,,,22.2,,2021,11,Saturday,4,Transition (Oct-Nov),COVID Era,72.24034334763948,Moderate
Indonesia,Jakarta,2021-11-07,,,,,27.6,,2021,11,Sunday,4,Transition (Oct-Nov),COVID Era,83.59656652360516,Moderate
Indonesia,Jakarta,2021-11-08,,,,,31.4,,2021,11,Monday,4,Transition (Oct-Nov),COVID Era,91.58798283261802,Moderate
Indonesia,Jakarta,2021-11-09,,,,,16.7,,2021,11,Tuesday,4,Transition (Oct-Nov),COVID Era,60.67381974248927,Moderate
Indonesia,Jakarta,2021-11-10,,,,,19.4,,2021,11,Wednesday,4,Transition (Oct-Nov),COVID Era,66.3519313304721,Moderate
Indonesia,Jakarta,2021-11-11,,,,,16.5,,2021,11,Thursday,4,Transition (Oct-Nov),COVID Era,60.25321888412017,Moderate
Indonesia,Jakarta,2021-11-12,,,,,38.5,,2021,11,Friday,4,Transition (Oct-Nov),COVID Era,108.38693467336684,Unhealthy for Sensitive
Indonesia,Jakarta,2021-11-13,,,,,13.0,,2021,11,Saturday,4,Transition (Oct-Nov),COVID Era,52.892703862660944,Moderate
Indonesia,Jakarta,2021-11-14,,,,,16.1,,2021,11,Sunday,4,Transition (Oct-Nov),COVID Era,59.412017167381975,Moderate
Indonesia,Jakarta,2021-11-15,,,,,13.5,,2021,11,Monday,4,Transition (Oct-Nov),COVID Era,53.94420600858369,Moderate
Indonesia,Jakarta,2021-11-16,,,,,39.5,,2021,11,Tuesday,4,Transition (Oct-Nov),COVID Era,110.84924623115577,Unhealthy for Sensitive
Indonesia,Jakarta,2021-11-17,,,,,34.4,,2021,11,Wednesday,4,Transition (Oct-Nov),COVID Era,97.8969957081545,Moderate
Indonesia,Jakarta,2021-11-18,,,,,8.71,,2021,11,Thursday,4,Transition (Oct-Nov),COVID Era,36.29166666666667,Good
Indonesia,Jakarta,2021-11-19,,,,,20.8,,2021,11,Friday,4,Transition (Oct-Nov),COVID Era,69.2961373390558,Moderate
Indonesia,Jakarta,2021-11-20,,,,,17.3,,2021,11,Saturday,4,Transition (Oct-Nov),COVID Era,61.93562231759657,Moderate
Indonesia,Jakarta,2021-11-21,,,,,9.71,,2021,11,Sunday,4,Transition (Oct-Nov),COVID Era,40.45833333333334,Good
Indonesia,Jakarta,2021-11-22,,,,,5.75,,2021,11,Monday,4,Transition (Oct-Nov),COVID Era,23.958333333333336,Good
Indonesia,Jakarta,2021-11-23,,,,,14.8,,2021,11,Tuesday,4,Transition (Oct-Nov),COVID Era,56.67811158798283,Moderate
Indonesia,Jakarta,2021-11-24,,,,,15.9,,2021,11,Wednesday,4,Transition (Oct-Nov),COVID Era,58.99141630901288,Moderate
Indonesia,Jakarta,2021-11-25,,,,,21.5,,2021,11,Thursday,4,Transition (Oct-Nov),COVID Era,70.76824034334764,Moderate
Indonesia,Jakarta,2021-11-26,,,,,8.77,,2021,11,Friday,4,Transition (Oct-Nov),COVID Era,36.541666666666664,Good
Indonesia,Jakarta,2021-11-27,,,,,7.0,,2021,11,Saturday,4,Transition (Oct-Nov),COVID Era,29.166666666666668,Good
Indonesia,Jakarta,2021-11-28,,,,,9.0,,2021,11,Sunday,4,Transition (Oct-Nov),COVID Era,37.5,Good
Indonesia,Jakarta,2021-11-29,,,,,26.0,,2021,11,Monday,4,Transition (Oct-Nov),COVID Era,80.23175965665237,Moderate
Indonesia,Jakarta,2021-11-30,,,,,16.6,,2021,11,Tuesday,4,Transition (Oct-Nov),COVID Era,60.46351931330473,Moderate
Indonesia,Jakarta,2021-12-01,,,,,11.7,,2021,12,Wednesday,4,Dry (Dec-Mar),COVID Era,48.75,Good
Indonesia,Jakarta,2021-12-02,,,,,23.6,,2021,12,Thursday,4,Dry (Dec-Mar),COVID Era,75.18454935622319,Moderate
Indonesia,Jakarta,2021-12-03,,,,,18.1,,2021,12,Friday,4,Dry (Dec-Mar),COVID Era,63.61802575107296,Moderate
Indonesia,Jakarta,2021-12-04,,,,,24.4,,2021,12,Saturday,4,Dry (Dec-Mar),COVID Era,76.86695278969957,Moderate
Indonesia,Jakarta,2021-12-05,,,,,39.4,,2021,12,Sunday,4,Dry (Dec-Mar),COVID Era,110.60301507537689,Unhealthy for Sensitive
Indonesia,Jakarta,2021-12-06,,,,,15.0,,2021,12,Monday,4,Dry (Dec-Mar),COVID Era,57.09871244635193,Moderate
Indonesia,Jakarta,2021-12-07,,,,,21.8,,2021,12,Tuesday,4,Dry (Dec-Mar),COVID Era,71.3991416309013,Moderate
Indonesia,Jakarta,2021-12-08,,,,,13.8,,2021,12,Wednesday,4,Dry (Dec-Mar),COVID Era,54.57510729613734,Moderate
Indonesia,Jakarta,2021-12-09,,,,,21.7,,2021,12,Thursday,4,Dry (Dec-Mar),COVID Era,71.18884120171674,Moderate
Indonesia,Jakarta,2021-12-10,,,,,18.5,,2021,12,Friday,4,Dry (Dec-Mar),COVID Era,64.45922746781116,Moderate
Indonesia,Jakarta,2021-12-11,,,,,18.8,,2021,12,Saturday,4,Dry (Dec-Mar),COVID Era,65.09012875536482,Moderate
Indonesia,Jakarta,2021-12-12,,,,,16.0,,2021,12,Sunday,4,Dry (Dec-Mar),COVID Era,59.201716738197426,Moderate
Indonesia,Jakarta,2021-12-13,,,,,26.3,,2021,12,Monday,4,Dry (Dec-Mar),COVID Era,80.86266094420601,Moderate
Indonesia,Jakarta,2021-12-14,,,,,39.4,,2021,12,Tuesday,4,Dry (Dec-Mar),COVID Era,110.60301507537689,Unhealthy for Sensitive
Indonesia,Jakarta,2021-12-15,,,,,33.3,,2021,12,Wednesday,4,Dry (Dec-Mar),COVID Era,95.58369098712447,Moderate
Indonesia,Jakarta,2021-12-16,,,,,26.4,,2021,12,Thursday,4,Dry (Dec-Mar),COVID Era,81.07296137339056,Moderate
Indonesia,Jakarta,2021-12-17,,,,,22.6,,2021,12,Friday,4,Dry (Dec-Mar),COVID Era,73.08154506437769,Moderate
Indonesia,Jakarta,2021-12-18,,,,,39.5,,2021,12,Saturday,4,Dry (Dec-Mar),COVID Era,110.84924623115577,Unhealthy for Sensitive
Indonesia,Jakarta,2021-12-19,,,,,25.1,,2021,12,Sunday,4,Dry (Dec-Mar),COVID Era,78.33905579399142,Moderate
Indonesia,Jakarta,2021-12-20,,,,,40.1,,2021,12,Monday,4,Dry (Dec-Mar),COVID Era,112.32663316582915,Unhealthy for Sensitive
Indonesia,Jakarta,2021-12-21,,,,,40.8,,2021,12,Tuesday,4,Dry (Dec-Mar),COVID Era,114.0502512562814,Unhealthy for Sensitive
Indonesia,Jakarta,2021-12-22,,,,,28.0,,2021,12,Wednesday,4,Dry (Dec-Mar),COVID Era,84.43776824034336,Moderate
Indonesia,Jakarta,2021-12-23,,,,,22.7,,2021,12,Thursday,4,Dry (Dec-Mar),COVID Era,73.29184549356223,Moderate
Indonesia,Jakarta,2021-12-24,,,,,26.4,,2021,12,Friday,4,Dry (Dec-Mar),COVID Era,81.07296137339056,Moderate
Indonesia,Jakarta,2021-12-25,,,,,15.8,,2021,12,Saturday,4,Dry (Dec-Mar),COVID Era,58.78111587982833,Moderate
Indonesia,Jakarta,2021-12-26,,,,,22.9,,2021,12,Sunday,4,Dry (Dec-Mar),COVID Era,73.71244635193133,Moderate
Indonesia,Jakarta,2021-12-27,,,,,44.0,,2021,12,Monday,4,Dry (Dec-Mar),COVID Era,121.92964824120602,Unhealthy for Sensitive
Indonesia,Jakarta,2021-12-28,,,,,19.2,,2021,12,Tuesday,4,Dry (Dec-Mar),COVID Era,65.93133047210301,Moderate
Indonesia,Jakarta,2021-12-29,,,,,31.0,,2021,12,Wednesday,4,Dry (Dec-Mar),COVID Era,90.74678111587983,Moderate
Indonesia,Jakarta,2021-12-30,,,,,39.9,,2021,12,Thursday,4,Dry (Dec-Mar),COVID Era,111.83417085427135,Unhealthy for Sensitive
Indonesia,Jakarta,2021-12-31,,,,,13.9,,2021,12,Friday,4,Dry (Dec-Mar),COVID Era,54.78540772532189,Moderate
Indonesia,Jakarta,2022-01-01,,,,,12.1,,2022,1,Saturday,1,Dry (Dec-Mar),Post-COVID,51.0,Moderate
Indonesia,Jakarta,2022-01-02,,,,,24.0,,2022,1,Sunday,1,Dry (Dec-Mar),Post-COVID,76.02575107296138,Moderate
Indonesia,Jakarta,2022-01-03,,,,,34.0,,2022,1,Monday,1,Dry (Dec-Mar),Post-COVID,97.05579399141632,Moderate
Indonesia,Jakarta,2022-01-04,,,,,64.0,,2022,1,Tuesday,1,Dry (Dec-Mar),Post-COVID,155.38883034773446,Unhealthy
Indonesia,Jakarta,2022-01-05,,,,,44.3,,2022,1,Wednesday,1,Dry (Dec-Mar),Post-COVID,122.66834170854271,Unhealthy for Sensitive
Indonesia,Jakarta,2022-01-06,,,,,20.9,,2022,1,Thursday,1,Dry (Dec-Mar),Post-COVID,69.50643776824035,Moderate
Indonesia,Jakarta,2022-01-07,,,,,31.9,,2022,1,Friday,1,Dry (Dec-Mar),Post-COVID,92.63948497854076,Moderate
Indonesia,Jakarta,2022-01-08,,,,,21.3,,2022,1,Saturday,1,Dry (Dec-Mar),Post-COVID,70.34763948497854,Moderate
Indonesia,Jakarta,2022-01-09,,,,,14.9,,2022,1,Sunday,1,Dry (Dec-Mar),Post-COVID,56.88841201716738,Moderate
Indonesia,Jakarta,2022-01-10,,,,,94.3,,2022,1,Monday,1,Dry (Dec-Mar),Post-COVID,171.03371970495257,Unhealthy
Indonesia,Jakarta,2022-01-11,,,,,18.7,,2022,1,Tuesday,1,Dry (Dec-Mar),Post-COVID,64.87982832618026,Moderate
Indonesia,Jakarta,2022-01-12,,,,,18.4,,2022,1,Wednesday,1,Dry (Dec-Mar),Post-COVID,64.2489270386266,Moderate
Indonesia,Jakarta,2022-01-13,,,,,20.7,,2022,1,Thursday,1,Dry (Dec-Mar),Post-COVID,69.08583690987125,Moderate
Indonesia,Jakarta,2022-01-14,,,,,20.7,,2022,1,Friday,1,Dry (Dec-Mar),Post-COVID,69.08583690987125,Moderate
Indonesia,Jakarta,2022-01-15,,,,,40.6,,2022,1,Saturday,1,Dry (Dec-Mar),Post-COVID,113.55778894472363,Unhealthy for Sensitive
Indonesia,Jakarta,2022-01-16,,,,,23.0,,2022,1,Sunday,1,Dry (Dec-Mar),Post-COVID,73.92274678111588,Moderate
Indonesia,Jakarta,2022-01-17,,,,,19.8,,2022,1,Monday,1,Dry (Dec-Mar),Post-COVID,67.19313304721031,Moderate
Indonesia,Jakarta,2022-01-18,,,,,18.5,,2022,1,Tuesday,1,Dry (Dec-Mar),Post-COVID,64.45922746781116,Moderate
Indonesia,Jakarta,2022-01-19,,,,,15.7,,2022,1,Wednesday,1,Dry (Dec-Mar),Post-COVID,58.57081545064378,Moderate
Indonesia,Jakarta,2022-01-20,,,,,16.4,,2022,1,Thursday,1,Dry (Dec-Mar),Post-COVID,60.042918454935624,Moderate
Indonesia,Jakarta,2022-01-21,,,,,14.3,,2022,1,Friday,1,Dry (Dec-Mar),Post-COVID,55.62660944206009,Moderate
Indonesia,Jakarta,2022-01-22,,,,,19.2,,2022,1,Saturday,1,Dry (Dec-Mar),Post-COVID,65.93133047210301,Moderate
Indonesia,Jakarta,2022-01-23,,,,,13.6,,2022,1,Sunday,1,Dry (Dec-Mar),Post-COVID,54.15450643776824,Moderate
Indonesia,Jakarta,2022-01-24,,,,,16.9,,2022,1,Monday,1,Dry (Dec-Mar),Post-COVID,61.09442060085837,Moderate
Indonesia,Jakarta,2022-01-25,,,,,15.0,,2022,1,Tuesday,1,Dry (Dec-Mar),Post-COVID,57.09871244635193,Moderate
Indonesia,Jakarta,2022-01-26,,,,,17.1,,2022,1,Wednesday,1,Dry (Dec-Mar),Post-COVID,61.51502145922747,Moderate
Indonesia,Jakarta,2022-01-27,,,,,21.6,,2022,1,Thursday,1,Dry (Dec-Mar),Post-COVID,70.9785407725322,Moderate
Indonesia,Jakarta,2022-01-28,,,,,49.8,,2022,1,Friday,1,Dry (Dec-Mar),Post-COVID,136.2110552763819,Unhealthy for Sensitive
Indonesia,Jakarta,2022-01-29,,,,,65.2,,2022,1,Saturday,1,Dry (Dec-Mar),Post-COVID,156.00842992623814,Unhealthy
Indonesia,Jakarta,2022-01-30,,,,,34.2,,2022,1,Sunday,1,Dry (Dec-Mar),Post-COVID,97.47639484978541,Moderate
Indonesia,Jakarta,2022-01-31,,,,,29.6,,2022,1,Monday,1,Dry (Dec-Mar),Post-COVID,87.80257510729615,Moderate
Indonesia,Jakarta,2022-02-01,,,,,13.2,,2022,2,Tuesday,1,Dry (Dec-Mar),Post-COVID,53.31330472103004,Moderate
Indonesia,Jakarta,2022-02-02,,,,,20.0,,2022,2,Wednesday,1,Dry (Dec-Mar),Post-COVID,67.61373390557941,Moderate
Indonesia,Jakarta,2022-02-03,,,,,18.0,,2022,2,Thursday,1,Dry (Dec-Mar),Post-COVID,63.407725321888414,Moderate
Indonesia,Jakarta,2022-02-04,,,,,18.2,,2022,2,Friday,1,Dry (Dec-Mar),Post-COVID,63.82832618025751,Moderate
Indonesia,Jakarta,2022-02-05,,,,,14.1,,2022,2,Saturday,1,Dry (Dec-Mar),Post-COVID,55.20600858369099,Moderate
Indonesia,Jakarta,2022-02-06,,,,,12.7,,2022,2,Sunday,1,Dry (Dec-Mar),Post-COVID,52.261802575107296,Moderate
Indonesia,Jakarta,2022-02-07,,,,,32.8,,2022,2,Monday,1,Dry (Dec-Mar),Post-COVID,94.53218884120172,Moderate
Indonesia,Jakarta,2022-02-08,,,,,32.2,,2022,2,Tuesday,1,Dry (Dec-Mar),Post-COVID,93.27038626609442,Moderate
Indonesia,Jakarta,2022-02-09,,,,,14.2,,2022,2,Wednesday,1,Dry (Dec-Mar),Post-COVID,55.41630901287554,Moderate
Indonesia,Jakarta,2022-02-10,,,,,29.0,,2022,2,Thursday,1,Dry (Dec-Mar),Post-COVID,86.54077253218884,Moderate
Indonesia,Jakarta,2022-02-11,,,,,26.2,,2022,2,Friday,1,Dry (Dec-Mar),Post-COVID,80.65236051502146,Moderate
Indonesia,Jakarta,2022-02-12,,,,,34.2,,2022,2,Saturday,1,Dry (Dec-Mar),Post-COVID,97.47639484978541,Moderate
Indonesia,Jakarta,2022-02-13,,,,,57.3,,2022,2,Sunday,1,Dry (Dec-Mar),Post-COVID,151.92939936775554,Unhealthy
Indonesia,Jakarta,2022-02-22,,,,,14.0,,2022,2,Tuesday,1,Dry (Dec-Mar),Post-COVID,54.99570815450644,Moderate
Indonesia,Jakarta,2022-02-23,,,,,8.0,,2022,2,Wednesday,1,Dry (Dec-Mar),Post-COVID,33.333333333333336,Good
Indonesia,Jakarta,2022-02-24,,,,,11.6,,2022,2,Thursday,1,Dry (Dec-Mar),Post-COVID,48.333333333333336,Good
Indonesia,Jakarta,2022-02-26,,,,,11.0,,2022,2,Saturday,1,Dry (Dec-Mar),Post-COVID,45.833333333333336,Good
Indonesia,Jakarta,2022-02-27,,,,,5.0,,2022,2,Sunday,1,Dry (Dec-Mar),Post-COVID,20.833333333333336,Good
Indonesia,Jakarta,2022-02-28,,,,,15.0,,2022,2,Monday,1,Dry (Dec-Mar),Post-COVID,57.09871244635193,Moderate
Indonesia,Jakarta,2022-03-01,,,,,16.8,,2022,3,Tuesday,1,Dry (Dec-Mar),Post-COVID,60.88412017167382,Moderate
Indonesia,Jakarta,2022-03-02,,,,,9.92,,2022,3,Wednesday,1,Dry (Dec-Mar),Post-COVID,41.333333333333336,Good
Indonesia,Jakarta,2022-03-03,,,,,22.5,,2022,3,Thursday,1,Dry (Dec-Mar),Post-COVID,72.87124463519314,Moderate
Indonesia,Jakarta,2022-03-04,,,,,14.0,,2022,3,Friday,1,Dry (Dec-Mar),Post-COVID,54.99570815450644,Moderate
Indonesia,Jakarta,2022-03-06,,,,,13.3,,2022,3,Sunday,1,Dry (Dec-Mar),Post-COVID,53.52360515021459,Moderate
Indonesia,Jakarta,2022-03-07,,,,,27.0,,2022,3,Monday,1,Dry (Dec-Mar),Post-COVID,82.33476394849785,Moderate
Indonesia,Jakarta,2022-03-10,,,,,349.0,,2022,3,Thursday,1,Dry (Dec-Mar),Post-COVID,379.43737494998,Hazardous
Indonesia,Jakarta,2022-03-11,,,,,15.8,,2022,3,Friday,1,Dry (Dec-Mar),Post-COVID,58.78111587982833,Moderate
Indonesia,Jakarta,2022-03-12,,,,,20.7,,2022,3,Saturday,1,Dry (Dec-Mar),Post-COVID,69.08583690987125,Moderate
Indonesia,Jakarta,2022-03-13,,,,,33.8,,2022,3,Sunday,1,Dry (Dec-Mar),Post-COVID,96.63519313304721,Moderate
Indonesia,Jakarta,2022-03-14,,,,,25.5,,2022,3,Monday,1,Dry (Dec-Mar),Post-COVID,79.18025751072962,Moderate
Indonesia,Jakarta,2022-03-15,,,,,32.5,,2022,3,Tuesday,1,Dry (Dec-Mar),Post-COVID,93.90128755364807,Moderate
Indonesia,Jakarta,2022-03-16,,,,,45.7,,2022,3,Wednesday,1,Dry (Dec-Mar),Post-COVID,126.11557788944725,Unhealthy for Sensitive
Indonesia,Jakarta,2022-03-17,,,,,31.2,,2022,3,Thursday,1,Dry (Dec-Mar),Post-COVID,91.16738197424894,Moderate
Indonesia,Jakarta,2022-03-18,,,,,11.9,,2022,3,Friday,1,Dry (Dec-Mar),Post-COVID,49.583333333333336,Good
Indonesia,Jakarta,2022-03-19,,,,,11.4,,2022,3,Saturday,1,Dry (Dec-Mar),Post-COVID,47.50000000000001,Good
Indonesia,Jakarta,2022-03-20,,,,,7.55,,2022,3,Sunday,1,Dry (Dec-Mar),Post-COVID,31.458333333333336,Good
Indonesia,Jakarta,2022-03-21,,,,,17.9,,2022,3,Monday,1,Dry (Dec-Mar),Post-COVID,63.197424892703864,Moderate
Indonesia,Jakarta,2022-03-22,,,,,15.0,,2022,3,Tuesday,1,Dry (Dec-Mar),Post-COVID,57.09871244635193,Moderate
Indonesia,Jakarta,2022-03-23,,,,,27.6,,2022,3,Wednesday,1,Dry (Dec-Mar),Post-COVID,83.59656652360516,Moderate
Indonesia,Jakarta,2022-03-24,,,,,50.4,,2022,3,Thursday,1,Dry (Dec-Mar),Post-COVID,137.68844221105527,Unhealthy for Sensitive
Indonesia,Jakarta,2022-03-25,,,,,36.0,,2022,3,Friday,1,Dry (Dec-Mar),Post-COVID,102.23115577889448,Unhealthy for Sensitive
Indonesia,Jakarta,2022-03-26,,,,,41.4,,2022,3,Saturday,1,Dry (Dec-Mar),Post-COVID,115.52763819095478,Unhealthy for Sensitive
Indonesia,Jakarta,2022-03-27,,,,,12.0,,2022,3,Sunday,1,Dry (Dec-Mar),Post-COVID,50.0,Good
Indonesia,Jakarta,2022-03-28,,,,,33.1,,2022,3,Monday,1,Dry (Dec-Mar),Post-COVID,95.16309012875537,Moderate
Indonesia,Jakarta,2022-03-29,,,,,174.0,,2022,3,Tuesday,1,Dry (Dec-Mar),Post-COVID,224.2882882882883,Very Unhealthy
Indonesia,Jakarta,2022-03-30,,,,,47.4,,2022,3,Wednesday,1,Dry (Dec-Mar),Post-COVID,130.30150753768845,Unhealthy for Sensitive
Indonesia,Jakarta,2022-03-31,,,,,38.4,,2022,3,Thursday,1,Dry (Dec-Mar),Post-COVID,108.14070351758794,Unhealthy for Sensitive
Indonesia,Jakarta,2022-04-01,,,,,19.5,,2022,4,Friday,2,Transition (Apr-May),Post-COVID,66.56223175965665,Moderate
Indonesia,Jakarta,2022-04-02,,,,,7.41,,2022,4,Saturday,2,Transition (Apr-May),Post-COVID,30.875000000000004,Good
Indonesia,Jakarta,2022-04-03,,,,,22.8,,2022,4,Sunday,2,Transition (Apr-May),Post-COVID,73.50214592274679,Moderate
Indonesia,Jakarta,2022-04-04,,,,,28.8,,2022,4,Monday,2,Transition (Apr-May),Post-COVID,86.12017167381975,Moderate
Indonesia,Jakarta,2022-04-05,,,,,25.7,,2022,4,Tuesday,2,Transition (Apr-May),Post-COVID,79.60085836909872,Moderate
Indonesia,Jakarta,2022-04-06,,,,,26.5,,2022,4,Wednesday,2,Transition (Apr-May),Post-COVID,81.28326180257511,Moderate
Indonesia,Jakarta,2022-04-07,,,,,14.2,,2022,4,Thursday,2,Transition (Apr-May),Post-COVID,55.41630901287554,Moderate
Indonesia,Jakarta,2022-04-08,,,,,30.8,,2022,4,Friday,2,Transition (Apr-May),Post-COVID,90.32618025751074,Moderate
Indonesia,Jakarta,2022-04-09,,,,,35.8,,2022,4,Saturday,2,Transition (Apr-May),Post-COVID,101.73869346733667,Unhealthy for Sensitive
Indonesia,Jakarta,2022-04-10,,,,,28.1,,2022,4,Sunday,2,Transition (Apr-May),Post-COVID,84.6480686695279,Moderate
Indonesia,Jakarta,2022-04-11,,,,,39.8,,2022,4,Monday,2,Transition (Apr-May),Post-COVID,111.58793969849245,Unhealthy for Sensitive
Indonesia,Jakarta,2022-04-12,,,,,47.8,,2022,4,Tuesday,2,Transition (Apr-May),Post-COVID,131.28643216080403,Unhealthy for Sensitive
Indonesia,Jakarta,2022-04-13,,,,,23.8,,2022,4,Wednesday,2,Transition (Apr-May),Post-COVID,75.60515021459229,Moderate
Indonesia,Jakarta,2022-04-14,,,,,33.1,,2022,4,Thursday,2,Transition (Apr-May),Post-COVID,95.16309012875537,Moderate
Indonesia,Jakarta,2022-04-15,,,,,35.8,,2022,4,Friday,2,Transition (Apr-May),Post-COVID,101.73869346733667,Unhealthy for Sensitive
Indonesia,Jakarta,2022-04-16,,,,,55.0,,2022,4,Saturday,2,Transition (Apr-May),Post-COVID,149.01507537688443,Unhealthy for Sensitive
Indonesia,Jakarta,2022-04-17,,,,,16.0,,2022,4,Sunday,2,Transition (Apr-May),Post-COVID,59.201716738197426,Moderate
Indonesia,Jakarta,2022-04-18,,,,,107.0,,2022,4,Monday,2,Transition (Apr-May),Post-COVID,177.59114857744996,Unhealthy
Indonesia,Jakarta,2022-04-19,,,,,23.1,,2022,4,Tuesday,2,Transition (Apr-May),Post-COVID,74.13304721030043,Moderate
Indonesia,Jakarta,2022-04-20,,,,,17.9,,2022,4,Wednesday,2,Transition (Apr-May),Post-COVID,63.197424892703864,Moderate
Indonesia,Jakarta,2022-04-21,,,,,42.5,,2022,4,Thursday,2,Transition (Apr-May),Post-COVID,118.23618090452261,Unhealthy for Sensitive
Indonesia,Jakarta,2022-04-22,,,,,28.5,,2022,4,Friday,2,Transition (Apr-May),Post-COVID,85.4892703862661,Moderate
Indonesia,Jakarta,2022-04-23,,,,,26.0,,2022,4,Saturday,2,Transition (Apr-May),Post-COVID,80.23175965665237,Moderate
Indonesia,Jakarta,2022-04-24,,,,,28.8,,2022,4,Sunday,2,Transition (Apr-May),Post-COVID,86.12017167381975,Moderate
Indonesia,Jakarta,2022-04-25,,,,,16.7,,2022,4,Monday,2,Transition (Apr-May),Post-COVID,60.67381974248927,Moderate
Indonesia,Jakarta,2022-04-26,,,,,19.0,,2022,4,Tuesday,2,Transition (Apr-May),Post-COVID,65.5107296137339,Moderate
Indonesia,Jakarta,2022-04-27,,,,,6.94,,2022,4,Wednesday,2,Transition (Apr-May),Post-COVID,28.91666666666667,Good
Indonesia,Jakarta,2022-04-28,,,,,5.79,,2022,4,Thursday,2,Transition (Apr-May),Post-COVID,24.125000000000004,Good
Indonesia,Jakarta,2022-04-29,,,,,17.6,,2022,4,Friday,2,Transition (Apr-May),Post-COVID,62.56652360515022,Moderate
Indonesia,Jakarta,2022-04-30,,,,,26.5,,2022,4,Saturday,2,Transition (Apr-May),Post-COVID,81.28326180257511,Moderate
Indonesia,Jakarta,2022-05-01,,,,,22.1,,2022,5,Sunday,2,Transition (Apr-May),Post-COVID,72.03004291845494,Moderate
Indonesia,Jakarta,2022-05-02,,,,,12.2,,2022,5,Monday,2,Transition (Apr-May),Post-COVID,51.21030042918455,Moderate
Indonesia,Jakarta,2022-05-03,,,,,16.7,,2022,5,Tuesday,2,Transition (Apr-May),Post-COVID,60.67381974248927,Moderate
Indonesia,Jakarta,2022-05-04,,,,,13.3,,2022,5,Wednesday,2,Transition (Apr-May),Post-COVID,53.52360515021459,Moderate
Indonesia,Jakarta,2022-05-05,,,,,8.95,,2022,5,Thursday,2,Transition (Apr-May),Post-COVID,37.291666666666664,Good
Indonesia,Jakarta,2022-05-06,,,,,22.2,,2022,5,Friday,2,Transition (Apr-May),Post-COVID,72.24034334763948,Moderate
Indonesia,Jakarta,2022-05-07,,,,,13.3,,2022,5,Saturday,2,Transition (Apr-May),Post-COVID,53.52360515021459,Moderate
Indonesia,Jakarta,2022-05-08,,,,,18.2,,2022,5,Sunday,2,Transition (Apr-May),Post-COVID,63.82832618025751,Moderate
Indonesia,Jakarta,2022-05-09,,,,,23.8,,2022,5,Monday,2,Transition (Apr-May),Post-COVID,75.60515021459229,Moderate
Indonesia,Jakarta,2022-05-10,,,,,22.0,,2022,5,Tuesday,2,Transition (Apr-May),Post-COVID,71.8197424892704,Moderate
Indonesia,Jakarta,2022-05-11,,,,,17.6,,2022,5,Wednesday,2,Transition (Apr-May),Post-COVID,62.56652360515022,Moderate
Indonesia,Jakarta,2022-05-12,,,,,52.6,,2022,5,Thursday,2,Transition (Apr-May),Post-COVID,143.10552763819095,Unhealthy for Sensitive
Indonesia,Jakarta,2022-05-13,,,,,42.2,,2022,5,Friday,2,Transition (Apr-May),Post-COVID,117.49748743718594,Unhealthy for Sensitive
Indonesia,Jakarta,2022-05-14,,,,,31.3,,2022,5,Saturday,2,Transition (Apr-May),Post-COVID,91.37768240343348,Moderate
Indonesia,Jakarta,2022-05-15,,,,,25.6,,2022,5,Sunday,2,Transition (Apr-May),Post-COVID,79.39055793991417,Moderate
Indonesia,Jakarta,2022-05-16,,,,,23.3,,2022,5,Monday,2,Transition (Apr-May),Post-COVID,74.55364806866953,Moderate
Indonesia,Jakarta,2022-05-17,,,,,25.2,,2022,5,Tuesday,2,Transition (Apr-May),Post-COVID,78.54935622317598,Moderate
Indonesia,Jakarta,2022-05-18,,,,,40.5,,2022,5,Wednesday,2,Transition (Apr-May),Post-COVID,113.31155778894473,Unhealthy for Sensitive
Indonesia,Jakarta,2022-05-19,,,,,24.0,,2022,5,Thursday,2,Transition (Apr-May),Post-COVID,76.02575107296138,Moderate
Indonesia,Jakarta,2022-05-20,,,,,20.3,,2022,5,Friday,2,Transition (Apr-May),Post-COVID,68.24463519313305,Moderate
Indonesia,Jakarta,2022-05-21,,,,,27.0,,2022,5,Saturday,2,Transition (Apr-May),Post-COVID,82.33476394849785,Moderate
Indonesia,Jakarta,2022-05-22,,,,,27.9,,2022,5,Sunday,2,Transition (Apr-May),Post-COVID,84.2274678111588,Moderate
Indonesia,Jakarta,2022-05-23,,,,,26.8,,2022,5,Monday,2,Transition (Apr-May),Post-COVID,81.91416309012877,Moderate
Indonesia,Jakarta,2022-05-24,,,,,34.7,,2022,5,Tuesday,2,Transition (Apr-May),Post-COVID,98.52789699570816,Moderate
Indonesia,Jakarta,2022-05-25,,,,,24.1,,2022,5,Wednesday,2,Transition (Apr-May),Post-COVID,76.23605150214593,Moderate
Indonesia,Jakarta,2022-05-26,,,,,52.2,,2022,5,Thursday,2,Transition (Apr-May),Post-COVID,142.1206030150754,Unhealthy for Sensitive
